Brand,Year,UsedOrNew,Transmission,FuelType,FuelConsumption,Kilometres,CylindersinEngine,BodyType,Doors,Seats,Price,EngineVolume,ExtCol,State,DriveFront,DriveRear
Hyundai,2018.0,USED,Manual,Premium,8.0,101358.0,4.0,Hatchback,5.0,5.0,35999.0,2.0,Blue ,VIC,True,False
Volvo,2022.0,DEMO,Automatic,Premium,7.2,1224.0,4.0,SUV,4.0,5.0,70990.0,2.0,White ,QLD,True,True
Ford,2009.0,USED,Automatic,Unleaded,6.9,211751.0,4.0,Hatchback,5.0,5.0,7999.0,1.4,Blue ,QLD,True,False
Toyota,2014.0,USED,Automatic,Unleaded,10.2,152082.0,6.0,SUV,4.0,7.0,26999.0,3.5,Grey ,VIC,True,False
Toyota,2019.0,USED,Automatic,Unleaded,9.5,26037.0,6.0,SUV,4.0,7.0,57990.0,3.5,Brown ,VIC,True,True
Mitsubishi,2018.0,USED,Automatic,Unleaded,6.8,28398.0,4.0,SUV,4.0,7.0,30900.0,2.4,White ,QLD,True,False
Kia,2012.0,USED,Automatic,Unleaded,,132704.0,,Hatchback,,,14990.0,,Blue ,VIC,True,False
Hyundai,2012.0,USED,Manual,Unleaded,6.5,144730.0,4.0,Hatchback,5.0,5.0,11990.0,1.8,Blue ,VIC,True,False
Toyota,2019.0,USED,Automatic,Premium,5.6,77984.0,4.0,SUV,4.0,5.0,34998.0,1.2,White ,VIC,True,True
Toyota,2018.0,USED,Automatic,Unleaded,10.4,222509.0,4.0,Ute / Tray,4.0,5.0,25990.0,2.7,White ,VIC,False,True
Nissan,2015.0,USED,Automatic,Premium,9.9,100635.0,6.0,SUV,4.0,7.0,28999.0,3.5,Silver ,VIC,True,False
Mazda,2012.0,USED,Automatic,Unleaded,6.8,101443.0,4.0,Hatchback,5.0,5.0,12990.0,1.5,Red ,VIC,True,False
Hyundai,2015.0,USED,Automatic,Diesel,7.3,125421.0,4.0,SUV,4.0,7.0,27880.0,2.2,Brown ,VIC,True,True
Hyundai,2020.0,USED,Automatic,Unleaded,7.2,65729.0,4.0,SUV,4.0,5.0,22990.0,2.0,White ,NSW,True,False
Volkswagen,2005.0,USED,Automatic,Premium,10.9,196573.0,4.0,Hatchback,5.0,5.0,8399.0,1.4,Black ,VIC,True,False
Ford,1998.0,USED,Automatic,Unleaded,12.5,237066.0,6.0,Sedan,4.0,5.0,14990.0,4.0,Blue ,VIC,False,True
Toyota,2021.0,USED,Automatic,Hybrid,5.6,53000.0,4.0,SUV,5.0,7.0,76888.0,2.5,Blue ,VIC,True,True
Toyota,2020.0,USED,Automatic,Hybrid,4.8,185959.0,4.0,SUV,5.0,5.0,37990.0,2.5,White ,VIC,True,True
Subaru,2020.0,USED,Automatic,Unleaded,7.0,35282.0,4.0,SUV,4.0,5.0,37999.0,2.0,White ,VIC,True,True
Toyota,2020.0,USED,Automatic,Hybrid,4.7,59637.0,4.0,SUV,5.0,5.0,44888.0,2.5,Blue ,VIC,True,False
Haval,2020.0,USED,Automatic,Premium,9.0,64624.0,4.0,SUV,4.0,5.0,24990.0,1.5,White ,VIC,True,False
Toyota,2014.0,USED,Automatic,Unleaded,6.6,128815.0,4.0,Hatchback,5.0,5.0,18990.0,1.8,Red ,VIC,True,False
Nissan,2018.0,USED,,Electric,,38064.0,,Hatchback,,,36990.0,,White ,VIC,,
Toyota,2006.0,USED,Automatic,Unleaded,,53585.0,,Hatchback,,,9499.0,,White ,VIC,True,False
Mazda,2018.0,USED,Automatic,Unleaded,8.8,24107.0,4.0,SUV,4.0,7.0,51988.0,2.5,Blue ,VIC,True,True
Mazda,2009.0,USED,Automatic,Unleaded,13.0,170100.0,6.0,SUV,4.0,7.0,14490.0,3.7,Silver ,VIC,True,True
Hyundai,2021.0,USED,Automatic,,,27239.0,,Wagon,,,57950.0,,White ,VIC,,
Honda,2014.0,USED,Automatic,Diesel,6.9,187514.0,4.0,SUV,4.0,5.0,15755.0,2.2,Silver ,VIC,True,True
Nissan,2015.0,USED,Automatic,Premium,9.9,130247.0,6.0,SUV,4.0,7.0,23990.0,3.5,Black ,VIC,True,False
Nissan,2018.0,USED,Automatic,Unleaded,8.3,94142.0,4.0,SUV,4.0,5.0,26990.0,2.5,Red ,VIC,True,True
Mercedes-Benz,2020.0,USED,Automatic,Premium,10.4,7045.0,8.0,Sedan,4.0,5.0,175990.0,4.0,White ,QLD,False,True
Hyundai,2019.0,USED,Automatic,Unleaded,7.4,51031.0,4.0,Hatchback,4.0,5.0,19990.0,2.0,Blue ,NSW,True,False
Toyota,2019.0,USED,Automatic,Premium,5.5,50069.0,4.0,SUV,4.0,5.0,34990.0,1.2,Yellow ,VIC,True,False
Mitsubishi,2019.0,USED,Automatic,Unleaded,6.8,53469.0,4.0,SUV,4.0,7.0,34875.0,2.4,White ,VIC,True,False
Audi,2016.0,USED,Automatic,Premium,6.3,65037.0,4.0,Sedan,4.0,5.0,36987.0,2.0,Blue ,QLD,True,True
Kia,2018.0,USED,Automatic,Unleaded,7.4,38118.0,4.0,Sedan,4.0,5.0,24999.0,2.0,Grey ,VIC,True,False
Mazda,2006.0,USED,Manual,Premium,10.0,151606.0,4.0,Hatchback,5.0,5.0,14990.0,2.3,Red ,VIC,True,False
Kia,2021.0,USED,Automatic,Unleaded,6.8,16129.0,4.0,SUV,4.0,5.0,35990.0,2.0,Blue ,VIC,True,False
Nissan,2013.0,USED,Automatic,Premium,9.9,233000.0,6.0,SUV,4.0,7.0,13990.0,3.5,Burgundy ,VIC,True,False
Mazda,2016.0,USED,Automatic,Unleaded,6.4,88833.0,4.0,SUV,4.0,5.0,25990.0,2.0,Red ,VIC,True,False
Ford,2019.0,USED,Automatic,Diesel,7.8,120066.0,4.0,Ute / Tray,4.0,5.0,31990.0,2.2,White ,VIC,False,True
Kia,2018.0,USED,Automatic,Unleaded,7.4,33493.0,4.0,Sedan,4.0,5.0,24499.0,2.0,Red ,VIC,True,False
Toyota,2022.0,USED,Automatic,Hybrid,4.2,6619.0,4.0,Hatchback,5.0,5.0,47888.0,1.8,Silver ,VIC,True,False
Nissan,2019.0,USED,Automatic,Unleaded,8.3,102011.0,4.0,SUV,4.0,5.0,25890.0,2.5,Red ,VIC,True,True
Mazda,2007.0,USED,Automatic,Unleaded,8.4,221887.0,4.0,Sedan,4.0,5.0,8990.0,2.0,Silver ,VIC,True,False
Volvo,2015.0,USED,Automatic,Diesel,4.9,101040.0,4.0,SUV,4.0,5.0,25987.0,2.0,Black ,QLD,True,True
Hyundai,2020.0,USED,Automatic,Unleaded,7.2,61825.0,4.0,SUV,4.0,5.0,22990.0,2.0,White ,NSW,True,False
Hyundai,2020.0,USED,Automatic,Unleaded,7.4,56863.0,4.0,Hatchback,4.0,5.0,24990.0,2.0,Grey ,VIC,True,False
Mazda,2017.0,USED,Manual,Diesel,8.4,196493.0,5.0,Ute / Tray,4.0,4.0,22990.0,3.2,White ,VIC,False,True
Audi,2011.0,USED,Automatic,Diesel,7.5,149850.0,6.0,SUV,4.0,5.0,18888.0,3.0,Grey ,VIC,True,True
Nissan,2018.0,USED,,Electric,,28725.0,,Hatchback,,,34990.0,,White ,VIC,,
Isuzu,2015.0,USED,Automatic,Diesel,8.1,241220.0,4.0,Ute / Tray,4.0,5.0,31990.0,3.0,White ,VIC,True,True
Dodge,2010.0,USED,Automatic,Premium,10.3,149010.0,6.0,Wagon,4.0,7.0,11501.0,2.7,Gold ,VIC,True,False
Volkswagen,2018.0,USED,Automatic,Diesel,5.4,63922.0,4.0,SUV,4.0,5.0,35990.0,2.0,Grey ,QLD,True,True
Toyota,2010.0,USED,Automatic,Unleaded,11.2,158728.0,4.0,Ute / Tray,2.0,3.0,15890.0,2.7,White ,VIC,False,True
Ford,2019.0,USED,Automatic,Diesel,8.5,15347.0,5.0,SUV,4.0,7.0,59990.0,3.2,Grey ,VIC,True,True
Volkswagen,2017.0,USED,Automatic,Premium,5.7,97244.0,4.0,Hatchback,5.0,5.0,24888.0,1.8,Silver ,VIC,True,False
Mazda,2003.0,USED,Automatic,Unleaded,13.0,201603.0,6.0,Wagon,4.0,7.0,7999.0,3.0,White ,VIC,True,False
Hyundai,2018.0,USED,Automatic,Unleaded,7.4,71775.0,4.0,Hatchback,4.0,5.0,19990.0,2.0,Silver ,NSW,True,False
Ford,2018.0,USED,Automatic,Diesel,8.9,67386.0,5.0,Ute / Tray,4.0,5.0,39990.0,3.2,White ,VIC,True,True
Toyota,2018.0,USED,Automatic,Unleaded,8.9,62238.0,4.0,Wagon,4.0,8.0,39980.0,2.4,Grey ,VIC,True,False
Nissan,2022.0,USED,Automatic,Premium,10.5,12256.0,6.0,SUV,4.0,8.0,75990.0,3.5,Black ,VIC,True,True
BMW,2017.0,USED,Automatic,Diesel,5.4,95888.0,4.0,SUV,5.0,5.0,38888.0,2.0,Grey ,VIC,True,True
Audi,2017.0,USED,Automatic,Premium,5.3,39348.0,4.0,SUV,4.0,5.0,34990.0,1.4,White ,VIC,True,False
Mercedes-Benz,2009.0,USED,Automatic,Premium,11.0,81982.0,6.0,Sedan,4.0,4.0,21990.0,3.5,Brown ,QLD,False,True
Mazda,2021.0,USED,Automatic,Unleaded,6.2,21777.0,4.0,Hatchback,5.0,5.0,31990.0,2.0,Silver ,VIC,True,False
Volkswagen,2019.0,USED,Automatic,Premium,7.5,35802.0,4.0,SUV,4.0,5.0,40700.0,2.0,White ,VIC,True,True
MG,2022.0,USED,Automatic,Unleaded,7.3,10411.0,4.0,SUV,4.0,5.0,31890.0,1.5,White ,VIC,True,False
Toyota,2005.0,USED,Automatic,Unleaded,6.6,167087.0,4.0,Sedan,4.0,5.0,7999.0,1.5,Yellow ,VIC,True,False
Nissan,2006.0,USED,Automatic,Diesel,10.1,252488.0,4.0,SUV,4.0,7.0,11990.0,2.5,Grey ,VIC,True,True
Toyota,2017.0,USED,Automatic,Unleaded,7.9,174095.0,4.0,Sedan,4.0,5.0,16990.0,2.5,White ,QLD,True,False
Ford,2019.0,USED,Automatic,Diesel,7.1,64384.0,4.0,SUV,4.0,7.0,60888.0,2.0,White ,VIC,True,True
Skoda,2015.0,USED,Automatic,Diesel,5.6,202702.0,4.0,Wagon,4.0,5.0,15990.0,2.0,Grey ,VIC,True,False
Toyota,2021.0,USED,Automatic,Hybrid,4.7,45563.0,4.0,SUV,5.0,5.0,49333.0,2.5,Blue ,VIC,True,False
Suzuki,2018.0,USED,Automatic,Unleaded,5.4,61580.0,4.0,Hatchback,4.0,5.0,18499.0,1.4,Silver ,VIC,True,False
Toyota,2021.0,USED,Automatic,Premium,,43291.0,,,,,39990.0,,White ,NSW,True,False
Nissan,2016.0,USED,Automatic,Premium,6.5,142000.0,4.0,SUV,4.0,5.0,17900.0,1.6,Blue ,VIC,True,True
Mitsubishi,2017.0,USED,Manual,Diesel,7.2,44785.0,4.0,Ute / Tray,4.0,5.0,39990.0,2.4,White ,QLD,True,True
Suzuki,2017.0,USED,Automatic,Unleaded,5.9,96340.0,4.0,SUV,4.0,5.0,22990.0,1.4,Blue ,VIC,True,False
Nissan,2012.0,USED,Automatic,Unleaded,8.2,121894.0,4.0,SUV,4.0,5.0,11990.0,2.0,Grey ,QLD,True,False
Honda,2007.0,USED,Automatic,Unleaded,6.1,244000.0,4.0,Hatchback,5.0,5.0,7990.0,1.5,Blue ,VIC,True,False
Mitsubishi,2019.0,USED,Automatic,Diesel,7.6,89896.0,4.0,Ute / Tray,4.0,5.0,43990.0,2.4,White ,VIC,True,True
Mercedes-Benz,2006.0,USED,Automatic,Premium,15.1,130230.0,6.0,Sedan,4.0,4.0,19990.0,3.5,Silver ,VIC,False,True
Honda,2021.0,USED,Automatic,Unleaded,7.4,70.0,4.0,SUV,4.0,5.0,52990.0,1.5,Red ,VIC,True,True
Toyota,2022.0,USED,Automatic,Hybrid,4.5,36475.0,4.0,Sedan,4.0,5.0,43990.0,2.5,Red ,VIC,True,False
Honda,2013.0,USED,Manual,Unleaded,5.8,116762.0,4.0,Hatchback,5.0,5.0,11490.0,1.3,Red ,QLD,True,False
Kia,2021.0,USED,Automatic,Unleaded,6.8,29780.0,4.0,Hatchback,5.0,5.0,41444.0,1.6,Black ,VIC,True,False
Kia,2017.0,USED,Automatic,Unleaded,7.9,69835.0,4.0,SUV,4.0,5.0,26890.0,2.0,Red ,VIC,True,False
Lexus,2018.0,USED,Automatic,Hybrid,4.1,18200.0,4.0,Hatchback,5.0,5.0,43990.0,1.8,Blue ,VIC,True,False
Volkswagen,2016.0,USED,Automatic,Premium,8.1,97525.0,4.0,SUV,4.0,5.0,31590.0,2.0,Grey ,VIC,True,True
Holden,2007.0,USED,Automatic,Diesel,8.7,220454.0,4.0,SUV,4.0,7.0,5499.0,2.0,Black ,QLD,True,True
Toyota,2020.0,USED,Automatic,Hybrid,3.5,55386.0,4.0,Sedan,4.0,5.0,32490.0,1.8,Silver ,VIC,True,False
Nissan,2019.0,USED,Automatic,Premium,9.9,49061.0,6.0,SUV,4.0,7.0,37499.0,3.5,White ,VIC,True,False
Mercedes-Benz,2018.0,USED,Automatic,Diesel,,230404.0,,Commercial,,,34990.0,,White ,VIC,False,True
Mercedes-Benz,2009.0,USED,Automatic,Diesel,,239221.0,,Wagon,,,11990.0,,Silver ,VIC,False,True
Toyota,2017.0,USED,Automatic,Hybrid,5.2,115319.0,4.0,Sedan,4.0,5.0,31990.0,2.5,Silver ,VIC,True,False
Mazda,2017.0,USED,Automatic,Unleaded,6.0,80843.0,4.0,Sedan,4.0,5.0,28950.0,2.5,Red ,VIC,True,False
Toyota,2022.0,USED,Automatic,Unleaded,6.0,33475.0,4.0,SUV,5.0,5.0,55990.0,2.0,Blue ,VIC,True,False
Ferrari,2017.0,USED,Automatic,Premium,10.5,12162.0,8.0,Convertible,2.0,4.0,349990.0,3.9,Yellow ,VIC,False,True
Audi,2008.0,USED,Automatic,Premium,10.9,199306.0,4.0,Wagon,4.0,5.0,8999.0,2.0,Silver ,VIC,True,False
Hyundai,2017.0,USED,Automatic,Diesel,8.8,196883.0,4.0,Commercial,4.0,3.0,26999.0,2.5,White ,QLD,False,True
Subaru,1999.0,USED,Automatic,Unleaded,9.6,184482.0,4.0,Sedan,4.0,5.0,4999.0,2.0,Silver ,QLD,True,True
Hyundai,2020.0,USED,Automatic,Unleaded,7.2,60604.0,4.0,SUV,4.0,5.0,22490.0,2.0,White ,NSW,True,False
Toyota,2020.0,USED,Automatic,Unleaded,4.9,8321.0,3.0,Hatchback,5.0,5.0,29990.0,1.5,Blue ,VIC,True,False
Honda,2020.0,USED,Automatic,Unleaded,6.0,33671.0,4.0,Hatchback,5.0,5.0,33890.0,1.5,White ,VIC,True,False
Honda,2015.0,USED,Automatic,Unleaded,7.7,116874.0,4.0,SUV,4.0,5.0,26089.0,2.0,Grey ,VIC,True,False
Toyota,2020.0,USED,Automatic,Unleaded,4.9,16852.0,3.0,Hatchback,5.0,5.0,33990.0,1.5,Silver ,VIC,True,False
Nissan,2019.0,USED,Automatic,Diesel,7.0,83500.0,4.0,Ute / Tray,4.0,5.0,52850.0,2.3,Grey ,QLD,True,True
Jeep,2017.0,USED,Automatic,Diesel,7.5,76000.0,6.0,SUV,4.0,5.0,47975.0,3.0,White ,VIC,True,True
Audi,2019.0,USED,Automatic,Premium,5.0,21748.0,4.0,,4.0,5.0,37990.0,1.4,Red ,QLD,True,False
Volvo,2014.0,USED,Automatic,Diesel,6.9,161646.0,5.0,SUV,4.0,5.0,23990.0,2.4,White ,QLD,True,True
Subaru,2012.0,USED,Automatic,Unleaded,6.8,148670.0,4.0,Hatchback,5.0,5.0,15950.0,2.0,Silver ,VIC,True,True
Kia,2019.0,USED,Automatic,Diesel,7.6,53355.0,4.0,Wagon,4.0,8.0,39990.0,2.2,Grey ,VIC,True,False
Audi,2012.0,USED,Automatic,Premium,5.3,114382.0,4.0,Hatchback,3.0,4.0,15990.0,1.4,Blue ,VIC,True,False
HSV,2018.0,USED,Automatic,Diesel,8.6,48275.0,4.0,Ute / Tray,4.0,5.0,57990.0,2.8,White ,QLD,True,True
Holden,1999.0,USED,Automatic,Unleaded,12.5,201000.0,6.0,Sedan,4.0,5.0,9990.0,3.8,White ,VIC,False,True
Porsche,2015.0,USED,Automatic,Premium,7.7,74515.0,6.0,Convertible,2.0,2.0,89990.0,2.7,White ,VIC,False,True
Hyundai,2018.0,USED,Automatic,Diesel,8.8,128163.0,4.0,Commercial,4.0,3.0,33990.0,2.5,White ,VIC,False,True
Mitsubishi,2014.0,USED,Automatic,Diesel,9.0,148390.0,4.0,SUV,4.0,7.0,29975.0,3.2,Silver ,VIC,True,True
Audi,2022.0,DEMO,Automatic,Premium,4.9,2348.0,4.0,Sedan,4.0,5.0,54990.0,1.5,Grey ,QLD,True,False
Kia,2022.0,USED,Automatic,Diesel,6.5,15096.0,4.0,Wagon,4.0,8.0,56990.0,2.2,Black ,VIC,True,False
Mercedes-Benz,2017.0,USED,Automatic,Premium,7.4,47756.0,4.0,Convertible,2.0,4.0,84800.0,2.0,White ,VIC,False,True
Holden,2018.0,USED,Automatic,Diesel,8.1,114737.0,4.0,SUV,4.0,7.0,19990.0,2.2,White ,VIC,True,True
Subaru,2017.0,USED,Automatic,Diesel,6.3,123280.0,4.0,SUV,4.0,5.0,25900.0,2.0,White ,VIC,True,True
Hyundai,2019.0,USED,Automatic,Unleaded,7.4,61504.0,4.0,Hatchback,4.0,5.0,20990.0,2.0,Silver ,NSW,True,False
Toyota,2018.0,USED,Automatic,Hybrid,4.2,42850.0,4.0,Sedan,4.0,5.0,38880.0,2.5,White ,VIC,True,False
Holden,2004.0,USED,Automatic,Unleaded,8.0,114212.0,4.0,Hatchback,5.0,5.0,7999.0,1.8,Black ,VIC,True,False
Toyota,2017.0,USED,Manual,Diesel,10.7,200843.0,8.0,Ute / Tray,2.0,2.0,77990.0,4.5,White ,VIC,True,True
Mitsubishi,2008.0,USED,Automatic,Unleaded,13.5,180178.0,6.0,SUV,4.0,7.0,22990.0,3.8,Black ,VIC,True,True
Holden,2003.0,USED,Automatic,Unleaded,13.5,328290.0,8.0,Sedan,4.0,5.0,14990.0,5.7,Red ,QLD,False,True
Chery,2023.0,NEW,Automatic,,6.9,,4.0,SUV,4.0,5.0,33490.0,1.5,Blue ,VIC,True,False
Suzuki,2016.0,USED,Automatic,Unleaded,5.9,132707.0,4.0,SUV,4.0,5.0,22900.0,1.4,White ,VIC,True,False
Porsche,2018.0,USED,Automatic,Premium,7.4,92104.0,4.0,SUV,4.0,5.0,64880.0,2.0,White ,VIC,True,True
Mazda,2021.0,USED,Automatic,Unleaded,7.5,16926.0,4.0,SUV,4.0,5.0,51950.0,2.5,Red ,VIC,True,True
Subaru,2020.0,USED,Automatic,Unleaded,7.4,66725.0,4.0,SUV,4.0,5.0,34888.0,2.5,Silver ,VIC,True,True
Nissan,2017.0,USED,Automatic,Premium,9.9,74131.0,6.0,SUV,4.0,7.0,34705.0,3.5,White ,VIC,True,False
Toyota,2018.0,USED,Automatic,Unleaded,6.1,145615.0,4.0,Hatchback,5.0,5.0,17990.0,1.8,Red ,VIC,True,False
Mitsubishi,2016.0,USED,Automatic,Diesel,8.0,65430.0,4.0,SUV,4.0,5.0,38990.0,2.4,White ,VIC,True,True
Mitsubishi,2014.0,USED,Manual,Diesel,8.0,273670.0,4.0,Ute / Tray,2.0,2.0,12990.0,2.5,White ,VIC,False,True
Mazda,2022.0,USED,Automatic,Unleaded,6.5,775.0,4.0,SUV,4.0,5.0,42455.0,2.0,White ,QLD,True,False
Mercedes-Benz,2017.0,USED,Automatic,Diesel,7.6,87539.0,6.0,SUV,4.0,7.0,84800.0,3.0,White ,VIC,True,True
Volkswagen,2019.0,USED,Automatic,Diesel,9.0,75064.0,6.0,Ute / Tray,4.0,5.0,51990.0,3.0,Grey ,VIC,True,True
Mitsubishi,2010.0,USED,Automatic,Unleaded,9.3,148835.0,4.0,SUV,4.0,5.0,15990.0,2.4,Silver ,VIC,True,True
Mercedes-Benz,2022.0,USED,Automatic,Hybrid,8.6,2405.0,6.0,Sedan,4.0,5.0,229800.0,3.0,Blue ,VIC,True,True
Hyundai,2019.0,USED,Automatic,Unleaded,7.4,26644.0,4.0,Hatchback,4.0,5.0,27490.0,2.0,White ,VIC,True,False
Renault,2020.0,USED,Automatic,Unleaded,8.1,53661.0,4.0,SUV,4.0,5.0,24990.0,2.5,Red ,NSW,True,False
Mazda,2013.0,USED,Automatic,Diesel,5.4,87641.0,4.0,Sedan,4.0,5.0,21990.0,2.2,Grey ,VIC,True,False
Kia,2020.0,USED,Automatic,Unleaded,7.4,57235.0,4.0,Hatchback,5.0,5.0,23990.0,2.0,Red ,VIC,True,False
Toyota,2020.0,USED,Automatic,Hybrid,4.8,23432.0,4.0,SUV,5.0,5.0,63990.0,2.5,White ,VIC,True,True
BMW,2022.0,USED,Automatic,Premium,10.7,7403.0,8.0,Sedan,4.0,5.0,299990.0,4.4,White ,VIC,True,True
Mazda,2015.0,USED,Automatic,Diesel,9.2,223988.0,5.0,Ute / Tray,4.0,5.0,29600.0,3.2,Blue ,VIC,True,True
Nissan,2020.0,USED,Automatic,Unleaded,8.1,61152.0,4.0,SUV,4.0,7.0,30443.0,2.5,Grey ,VIC,True,False
Mazda,2017.0,USED,Automatic,Unleaded,6.9,124739.0,4.0,SUV,4.0,5.0,26990.0,2.0,White ,VIC,True,False
Holden,2018.0,USED,Automatic,Unleaded,6.7,82634.0,4.0,SUV,4.0,5.0,21999.0,1.4,Grey ,VIC,True,False
Nissan,2018.0,USED,Automatic,Diesel,7.0,102620.0,4.0,Ute / Tray,4.0,5.0,39990.0,2.3,White ,VIC,True,True
Suzuki,2008.0,USED,Manual,Unleaded,,219000.0,,Hatchback,,,3990.0,,Black ,QLD,,
Volvo,2022.0,DEMO,Automatic,Premium,8.2,6279.0,4.0,SUV,4.0,7.0,124990.0,2.0,Silver ,QLD,True,True
MG,2021.0,USED,Automatic,Electric,0.0,21075.0,0.0,SUV,4.0,5.0,35890.0,,Black ,VIC,True,False
Subaru,2018.0,USED,Automatic,Unleaded,8.1,57903.0,4.0,SUV,4.0,5.0,31850.0,2.5,White ,VIC,True,True
Toyota,2023.0,USED,Automatic,Hybrid,4.8,18.0,4.0,SUV,5.0,5.0,65000.0,2.5,Blue ,VIC,True,True
Volkswagen,2018.0,USED,Automatic,Premium,6.3,77481.0,4.0,SUV,4.0,5.0,29890.0,1.4,Blue ,VIC,True,False
Mazda,1994.0,USED,Automatic,Unleaded,0.0,183197.0,4.0,Commercial,2.0,3.0,14999.0,2.0,White ,QLD,False,True
Toyota,2020.0,USED,Automatic,Hybrid,3.5,64705.0,4.0,Sedan,4.0,5.0,32490.0,1.8,White ,VIC,True,False
MG,2022.0,USED,Automatic,Unleaded,7.3,8834.0,4.0,SUV,4.0,5.0,31890.0,1.5,White ,VIC,True,False
Toyota,2021.0,USED,Automatic,Premium,6.4,21177.0,4.0,SUV,4.0,5.0,39170.0,1.2,Red ,VIC,True,False
Holden,2018.0,USED,Automatic,Diesel,9.0,47977.0,4.0,Ute / Tray,4.0,5.0,39990.0,2.8,Silver ,VIC,True,True
Hyundai,2018.0,USED,Automatic,Diesel,6.8,152406.0,4.0,SUV,4.0,5.0,26990.0,2.0,Black ,VIC,True,True
Suzuki,2007.0,USED,Automatic,Unleaded,9.5,285211.0,4.0,Hatchback,5.0,5.0,7990.0,2.0,Silver ,QLD,True,True
Honda,2006.0,USED,Automatic,Unleaded,7.2,152117.0,4.0,Sedan,4.0,5.0,9650.0,1.8,Blue ,VIC,True,False
Skoda,2019.0,USED,Automatic,Premium,6.5,32448.0,4.0,Wagon,4.0,5.0,40200.0,2.0,White ,QLD,True,False
Honda,2018.0,USED,Automatic,Unleaded,7.3,8097.0,4.0,SUV,4.0,7.0,40990.0,1.5,White ,QLD,True,False
Kia,2017.0,USED,Automatic,Unleaded,11.6,92207.0,6.0,Wagon,4.0,8.0,30990.0,3.3,Silver ,VIC,True,False
Mitsubishi,2019.0,USED,Automatic,Unleaded,6.8,98947.0,4.0,SUV,4.0,7.0,29750.0,2.4,Red ,VIC,True,False
Volkswagen,2019.0,USED,Automatic,Premium,7.5,39923.0,4.0,SUV,4.0,5.0,37890.0,2.0,Red ,VIC,True,True
Audi,2018.0,USED,Automatic,Premium,7.3,30911.0,4.0,SUV,4.0,5.0,59990.0,2.0,Silver ,QLD,True,True
Mitsubishi,2021.0,USED,Automatic,Unleaded,7.2,35321.0,4.0,SUV,4.0,7.0,38990.0,2.4,White ,QLD,True,True
Hyundai,2015.0,USED,Automatic,Unleaded,5.9,114722.0,4.0,Hatchback,5.0,5.0,13990.0,1.4,Blue ,VIC,True,False
BMW,2015.0,USED,Automatic,Diesel,5.4,94988.0,4.0,SUV,4.0,5.0,27490.0,2.0,White ,VIC,True,True
Nissan,2022.0,USED,Automatic,Premium,9.8,1945.0,6.0,Coupe,2.0,2.0,92888.0,3.0,Yellow ,VIC,False,True
Renault,2021.0,USED,Automatic,Unleaded,8.1,42033.0,4.0,SUV,4.0,5.0,30999.0,2.5,Blue ,VIC,True,False
Holden,2017.0,USED,Automatic,Diesel,9.1,209667.0,4.0,Ute / Tray,4.0,5.0,25975.0,2.8,White ,VIC,True,True
Mazda,2015.0,USED,Automatic,Diesel,5.7,164146.0,4.0,SUV,4.0,5.0,26777.0,2.2,Red ,VIC,True,True
Holden,2011.0,USED,Automatic,Unleaded,7.5,182000.0,4.0,Sedan,4.0,5.0,7800.0,1.8,- ,VIC,True,False
Mitsubishi,2017.0,USED,Automatic,Diesel,8.0,115467.0,4.0,SUV,4.0,7.0,39705.0,2.4,White ,VIC,True,True
Land,2018.0,USED,Automatic,Diesel,7.2,73576.0,6.0,SUV,4.0,5.0,76800.0,3.0,Black ,VIC,True,True
Mazda,2022.0,USED,Automatic,Unleaded,7.5,14333.0,4.0,SUV,4.0,5.0,41950.0,2.5,Grey ,VIC,True,False
Toyota,2018.0,USED,Automatic,Unleaded,,54937.0,,Commercial,,,81950.0,,White ,VIC,False,True
Mercedes-Benz,2021.0,USED,Automatic,Unleaded,5.7,14251.0,4.0,Sedan,4.0,5.0,54800.0,1.3,White ,VIC,True,False
Ford,2021.0,USED,Automatic,Premium,5.3,28180.0,3.0,SUV,5.0,5.0,33990.0,1.0,Grey ,VIC,True,False
Volkswagen,2022.0,NEW,Automatic,Premium,7.3,20.0,4.0,SUV,4.0,5.0,53366.0,2.0,Silver ,VIC,True,True
Nissan,2020.0,USED,Automatic,Unleaded,7.9,77144.0,4.0,SUV,4.0,5.0,26990.0,2.5,Silver ,NSW,True,False
Subaru,2022.0,DEMO,Automatic,Premium,8.5,9108.0,4.0,Wagon,4.0,5.0,62750.0,2.4,White ,VIC,True,True
Renault,2017.0,USED,Automatic,,,101109.0,,Ute / Tray,,,56980.0,,White ,QLD,,
Ford,2021.0,USED,Automatic,Premium,5.3,11393.0,3.0,SUV,5.0,5.0,31990.0,1.0,Silver ,VIC,True,False
Ford,2006.0,USED,Automatic,Unleaded,,225536.0,,Hatchback,,,5899.0,,Red ,VIC,True,False
Nissan,2021.0,USED,Automatic,Unleaded,8.1,52423.0,4.0,SUV,4.0,7.0,29995.0,2.5,Silver ,VIC,True,False
Mazda,2015.0,USED,Automatic,Unleaded,4.9,137499.0,4.0,Hatchback,5.0,5.0,13990.0,1.5,Black ,QLD,True,False
Ford,2012.0,USED,Manual,Unleaded,9.8,119078.0,4.0,Ute / Tray,2.0,2.0,16750.0,2.5,White ,VIC,False,True
Holden,2016.0,USED,Automatic,Diesel,9.1,107190.0,4.0,Ute / Tray,4.0,5.0,34999.0,2.8,Red ,QLD,True,True
Volkswagen,2016.0,USED,Manual,Diesel,,169428.0,,Commercial,,,35990.0,,White ,VIC,False,True
